21 11315 36455
5 2017 263.04 725.42
6 2017 -896.44 274.78
7 2017 86.71 390.7
9 2017 -510.36 275.52
10 2017 -380.29 -339.66
11 2017 149.68 209.77
12 2017 -1022.79 -447.35
18 2017 -593.06 57.78
1 2018 1417.81 401.37
7 2018 1062.42 427.61
9 2018 676.58 324.34
10 2018 465.45 -308.12
13 2018 1450.93 779.22
17 2018 -594.2 655.42
20 2018 130.85 -133.46
1 2019 -607.22 473.76
3 2019 -678.18 591.36
6 2019 -220.05 297.9
7 2019 323.42 494.72
10 2019 -198.45 -249.42
13 2019 -1569.63 1129.19
1 2020 -607.22 473.76
3 2020 -678.18 591.36
6 2020 -220.05 297.9
13 2020 -1569.63 1129.19
1 2021 687.39 495.74
3 2021 579.75 585.69
1 2022 699.02 502.69
2 2022 561.43 419.86
3 2022 594.02 593.1
6 2022 731.7 304.87
7 2022 880.06 556.95
16 2022 976.77 531.36
17 2022 -1308.47 986.71
1 2023 844.67 504.84
2 2023 660.56 418.24
17 2023 -1151.94 975.04
1 2024 906.5 512.83
3 2024 799 599.96
1 2025 906.5 512.83
3 2025 799 599.96
1 2026 807.63 537.26
2 2026 635.77 441.5
17 2026 -1193.12 1013.21
1 2027 -901.45 556.21
6 2027 -499.44 371.98
1 2028 -1169.86 580.25
6 2028 -697.48 394.75
1 2029 -1135.37 588.94
6 2029 -673.21 399.63
7 2029 179.11 460.57
8 2029 -892.7 532.67
10 2029 -296.95 -277.4
11 2029 259.3 296.15
1 2030 -1214.67 614.84
6 2030 -726.79 417.36
7 2030 155.7 466.58
8 2030 -952.31 549.27
1 2031 -1326.37 647.32
2 2031 -469.05 326.76
5 2031 286.77 817.4
6 2031 -804.33 441.25
7 2031 121.96 473.82
9 2031 -467.22 381.88
11 2031 191.62 311.87
1 2032 -922.36 647.92
8 2032 -723.1 594.2
1 2033 -1327.09 678.28
2 2033 -469.21 343.28
7 2033 121.62 484.07
11 2033 191.22 324.15
1 2034 -1169.83 700.53
2 2034 -391.94 360.04
5 2034 333.12 848.53
7 2034 168.85 495.01
8 2034 -922.46 615.16
9 2034 -408.24 408.68
11 2034 247.84 338.4
1 2035 -1138.27 703.97
2 2035 -377.45 363
7 2035 178.33 497.42
8 2035 -898.38 619.13
9 2035 -396.61 411.5
11 2035 259.01 341.52
12 2035 -924.89 -342.85
1 2036 -1392.58 712.81
2 2036 -501.91 359.09
1 2037 -1270.26 721.53
2 2037 -439.2 366.25
5 2037 299.41 846.05
7 2037 139.13 498.13
8 2037 -996.7 624.28
9 2037 -444.99 412.04
11 2037 212.84 341.32
1 2038 -1302.69 724.81
2 2038 -455.06 367.19
7 2038 129.46 498.19
9 2038 -457.52 412.68
10 2038 -340.44 -242.8
11 2038 201.59 341.62
1 2039 -1319.29 725.98
5 2039 283.11 843.2
1 2040 -1427.87 732.52
2 2040 -518.79 369.69
1 2041 -1211 -604.7
6 2041 -761.92 -413.72
1 2042 -555.26 -580.66
6 2042 -238.51 -421.84
1 2043 98.63 -577.34
3 2043 564.03 -485.75
1 2044 98.11 -568.82
3 2044 558.25 -477.33
1 2045 -956.58 -566.37
3 2045 -918.95 -490.43
1 2046 -897.86 -562.33
3 2046 -863.08 -484.14
1 2047 122.12 -542.49
3 2047 592.77 -446.75
6 2047 -65.43 -400.27
1 2048 -554.73 -541.76
6 2048 -238.16 -396.71
1 2049 907.89 -494.73
8 2049 771.84 -290.71
1 2050 781.32 -486.94
3 2050 786.21 -389.07
1 2051 -886.09 -443.67
3 2051 -857.04 -359.53
6 2051 -513.32 -314.03
1 2052 -989.77 -443.84
6 2052 -594.29 -310.8
9 2052 -332.13 -56.83
1 2053 -1003.48 -443.73
6 2053 -604.82 -310.3
1 2054 -1034.12 -443.86
6 2054 -628.39 -309.45
1 2055 -1018.77 -441.95
6 2055 -616.85 -308.35
9 2055 -341.64 -56.95
1 2056 -895.48 -439.07
3 2056 -865.54 -355.18
1 2057 -998.15 -436.58
6 2057 -600.5 -305.45
9 2057 -335.11 -54.11
1 2058 -1009.89 -436.48
6 2058 -610.2 -304.9
1 2059 -1009.89 -436.48
6 2059 -610.2 -304.9
9 2059 -338.94 -54.47
1 2060 -759.11 -421.43
3 2060 -747.25 -335.38
1 2061 -541.21 -414.49
6 2061 -220.05 -308.53
1 2062 -452.55 -388.65
2 2062 -139.02 -205.12
6 2062 -140.9 -296.18
1 2063 -372.3 -384.57
3 2063 -441.87 -298.66
1 2064 87.29 -381.95
3 2064 548.44 -269.68
1 2065 905.79 -380.16
3 2065 955.21 -280.73
1 2066 833.84 -379.22
2 2066 665.38 -204.75
1 2067 914.28 -375.88
2 2067 712.41 -205.25
3 2067 964.09 -276.03
6 2067 788.6 -319.75
8 2067 779.3 -192.85
1 2068 -329.78 -376.08
3 2068 -408.78 -290.44
1 2069 792.18 -374.46
2 2069 637.98 -198.27
1 2070 810.99 -372.71
2 2070 651.19 -199.59
1 2071 838.09 -370.63
2 2071 668.03 -199.85
1 2072 144.11 -357.72
3 2072 616.19 -240.64
6 2072 -44.54 -261.59
1 2073 -839.37 -356.37
6 2073 -469.28 -256.09
1 2074 -562.98 -349.06
6 2074 -239.82 -262.97
1 2075 160.77 -348.61
6 2075 -30.93 -255.28
1 2076 151.67 -349.22
6 2076 -38.41 -255.24
1 2077 134.72 -349.22
3 2077 607.39 -231.14
1 2078 97.38 -349.29
3 2078 564.71 -231.9
1 2079 -110.22 -345.55
3 2079 -270.4 -262.03
8 2079 272.95 -153.2
1 2080 -673.9 -333.02
7 2080 317.06 170.01
1 2081 -754.77 -321.29
2 2081 -226.3 -181.6
9 2081 -268.61 4.51001
11 2081 375.81 -50.51
1 2082 -835.59 -315.41
2 2082 -252.34 -181.71
13 2082 -1688.63 -180.36
1 2083 -28.65 -314.42
6 2083 322.89 -270.08
1 2084 -148.34 -311.4
3 2084 -297.81 -227.12
1 2085 1152.51 -310.38
6 2085 962.27 -277.12
8 2085 941.55 -139.05
12 2085 -174.48 -666.6
17 2085 -820.81 67.91
1 2086 -185.65 -309.49
3 2086 -323.04 -226.03
1 2087 -805.47 -309.32
2 2087 -243.23 -176.66
3 2087 -789.93 -217.48
6 2087 -442.82 -224.87
9 2087 -282.8 7.17004
13 2087 -1660.42 -168.93
1 2088 1411.03 -306.78
7 2088 1046.42 172.2
9 2088 664.48 18.39
12 2088 -90.8 -665.9
17 2088 -615.65 69.86
1 2089 778.11 -306.6
2 2089 630.07 -157.47
3 2089 783.66 -208.28
1 2090 1058.99 -302.8
6 2090 891.29 -268.7
1 2091 798.33 -302.53
2 2091 644.72 -159.41
1 2092 -1219.12 -301.25
2 2092 -398.91 -185.35
11 2092 245.01 -59.04
1 2093 -1079.39 -286.57
6 2093 -659.96 -199.34
1 2094 -210.86 -249.59
6 2094 91.14 -211.96
1 2095 -119.58 -246.14
2 2095 -64.41 -70.75
3 2095 -280.79 -161.15
4 2095 1282.19 243.06
5 2095 976.8 652.07
6 2095 175.56 -213.92
8 2095 262.12 -66
10 2095 -57.79 -476.41
11 2095 525.05 60.8
12 2095 -630.58 -577.51
13 2095 -961.57 58.12
16 2095 700.59 272.79
18 2095 -322.85 -44.61
20 2095 -273.19 -235.4
1 2096 -208.11 -240.46
6 2096 95.57 -205.27
1 2097 544.39 -234.63
2 2097 435.44 -76.4
3 2097 400.6 -155.18
11 2097 933.86 58.93
17 2097 -1527.43 217.27
1 2098 342.83 -201.04
2 2098 62.3 92.36
3 2098 -19.1 -132.47
11 2098 703.12 271.83
13 2098 -171.92 431.79
18 2098 -160.33 89.02
20 2098 -136.82 -119.51
1 2099 -518.98 -201.35
3 2099 -551.7 -107.35
6 2099 -197.78 -162.89
13 2099 -1375.66 24.0601
1 2100 -150.36 -197.45
3 2100 -300.3 -113.28
10 2100 -66.54 -459.97
11 2100 516.67 81.11
13 2100 -998.65 135.14
18 2100 -330.42 -30.23
1 2101 -532.89 -198.51
6 2101 -209.35 -160.61
1 2102 850.05 -197.47
2 2102 676.55 -101.3
1 2103 948.82 -186.88
2 2103 731.83 -99.27
1 2104 -339.91 -182.54
3 2104 -419.67 -92.83
13 2104 -1195.83 91.11
1 2105 -408.36 -183.39
3 2105 -470.26 -92.62
1 2106 -660.99 -169.33
6 2106 -312.74 -134.77
1 2107 -499.46 -157.21
6 2107 -177.22 -133.56
1 2108 646.01 -153.52
2 2108 536.24 -46.07
17 2108 -1328.95 263.95
1 2109 710.66 -153.23
2 2109 588.17 -63.23
3 2109 704.01 -56.98
17 2109 -1231.04 233.89
1 2110 -508.55 -151.92
3 2110 -545.57 -56.83
13 2110 -1367.14 101.36
1 2111 -508.55 -151.92
3 2111 -545.57 -56.83
1 2112 -19.5601 -150.45
8 2112 634.31 49.88
1 2113 -828.81 -148.42
3 2113 -814.21 -45.92
6 2113 -457.06 -114.68
1 2114 660.98 -142.7
2 2114 549.62 -44.92
17 2114 -1302.32 263.68
1 2115 340.97 -143.25
2 2115 60.37 156.13
3 2115 -20.65 -75.86
11 2115 701.98 329.6
12 2115 -336.97 -362.76
13 2115 -174.24 593.34
1 2116 -866.06 -143.42
6 2116 -488.13 -109.35
1 2117 557.2 -138.96
2 2117 450.48 -7.34998
3 2117 425 -50.83
11 2117 943.79 110.09
17 2117 -1496.34 325.03
1 2118 293.2 -138.99
2 2118 10.98 158.95
3 2118 -65.55 -73.1
11 2118 656.09 331.29
13 2118 -303.99 602.84
1 2119 -883.3 -138.89
3 2119 -861.94 -35.09
1 2120 -811.9 -125.9
2 2120 -246.87 -73.03
11 2120 359.29 28.33
13 2120 -1667.87 89.54
1 2121 549.14 -124.09
2 2121 443.78 6.25
11 2121 938.81 122.98
1 2122 781.57 -110
2 2122 632.83 -40.9
3 2122 787.7 -10.53
17 2122 -1157.29 267.46
1 2123 558.24 -108.07
2 2123 451.3 14.43
3 2123 425.61 -20.32
11 2123 944.41 127.76
17 2123 -1495.57 359.38
1 2124 -926.85 -106.23
2 2124 -281.73 -71.24
9 2124 -317.15 84.83
10 2124 -240.93 -479.98
11 2124 331.83 26.66
18 2124 -473.42 -64.15
1 2125 829.98 -103.93
3 2125 861.32 -2.94
17 2125 -1101.71 258.92
1 2126 -938.87 -104.31
2 2126 -286.34 -70.45
1 2127 327.02 -103.28
2 2127 45.55 197.95
3 2127 -33.73 -38.78
11 2127 688.88 366.96
13 2127 -210.09 701.87
1 2128 567.12 -98.89
2 2128 458.34 21.23
3 2128 435.3 -10.94
17 2128 -1485.09 369.64
1 2129 1315.99 -86.77
7 2129 1018.39 251.36
9 2129 627.11 112.74
17 2129 -685.75 251.9
1 2130 -224.54 -83.66
6 2130 80.54 -96.42
1 2131 834.64 -76.82
2 2131 667.31 -31.03
17 2131 -1095.29 282.21
1 2132 -383.24 -64.23
2 2132 -124.66 9.5
11 2132 462.25 105.44
1 2133 -523.1 -44.3199
3 2133 -557.23 55.95
6 2133 -195.35 -54.42
13 2133 -1379.21 263.3
1 2134 -1112.08 -35.38
7 2134 193.02 255.53
9 2134 -373.82 104.44
1 2135 -1352.81 -8.88001
7 2135 121.63 260.55
9 2135 -461.87 109.41
12 2135 -990.5 -580.3
1 2136 -635.23 -6.13
2 2136 -193.74 11.17
5 2136 587.89 663.06
6 2136 -292.43 -23.52
11 2136 401.45 95.66
13 2136 -1494.64 293.46
20 2136 -357.55 -215.22
1 2137 -148.19 -2.08002
6 2137 181.89 -49.09
1 2138 762.44 4.96997
3 2138 766.16 105.05
1 2139 -1106.52 8.09998
2 2139 -351.83 -16.82
3 2139 -1077.55 124.83
10 2139 -282.8 -450.15
11 2139 278.76 64.08
12 2139 -916.86 -570.53
1 2140 966.96 23.8101
2 2140 744.72 19.32
3 2140 1024.99 130.87
1 2141 844.47 28.9099
2 2141 673.98 30.52
3 2141 880.08 130.7
17 2141 -1084.95 374.49
1 2142 -78.33 32.85
2 2142 -75.27 159.86
11 2142 521.96 252.98
13 2142 -928.89 639.56
1 2143 -1101.96 34.1599
7 2143 194.47 278.94
1 2144 -153.43 39.4199
6 2144 180.24 -19.64
1 2145 926.38 46.05
2 2145 721.42 34.28
3 2145 974.89 152.87
17 2145 -1009.65 379.95
1 2146 -372.96 66.3401
3 2146 -448.1 164.12
7 2146 414.04 341.54
1 2147 779.56 78
3 2147 784.15 179.96
1 2148 868.35 87.9099
6 2148 766.9 19.92
1 2149 965 102.67
3 2149 1022.88 208.82
6 2149 834.12 31.94
17 2149 -972.56 422.69
1 2150 -523.46 111.75
6 2150 -192.73 52.71
1 2151 1163.13 126.38
6 2151 981.38 48.63
9 2151 564.99 204.88
17 2151 -805.85 431.45
1 2152 -663.5 137.27
7 2152 316.18 340.65
1 2153 -554.19 142.63
6 2153 -218.39 75.12
7 2153 351.86 349.53
1 2154 -190.01 144.78
6 2154 161.19 52.52
8 2154 262.53 301.57
1 2155 1376.37 146.31
7 2155 1043.41 334.95
9 2155 657.21 213.75
12 2155 -95.5 -512.79
13 2155 1383.84 426.84
17 2155 -633.64 444.26
1 2156 -1318.75 155.35
6 2156 -813.43 107.33
1 2157 -1212.82 155.9
2 2157 -406.25 60.94
1 2158 -567.63 165.89
3 2158 -596.53 276.56
4 2158 1014.65 337.66
5 2158 613.86 740.23
6 2158 -229.87 91.97
10 2158 -164.97 -372.04
11 2158 418.03 182.49
13 2158 -1424.74 570.74
1 2159 757.49 171.44
2 2159 619.21 128.98
3 2159 760.63 275.9
17 2159 -1178.13 528.28
1 2160 -1048.62 171.69
3 2160 -1027.08 301.01
1 2161 774.73 173.48
2 2161 630.02 130.01
3 2161 778.85 277.56
17 2161 -1161.96 529.45
1 2162 -791.1 176.16
2 2162 -245.9 101.92
13 2162 -1653.09 523.46
1 2163 -1179.53 177.21
2 2163 -390.56 73.23
1 2164 -575.89 179.42
2 2164 -177.43 130.8
7 2164 344.79 361.05
9 2164 -225.07 251.39
1 2165 757.01 187.74
2 2165 619.25 138.23
3 2165 759.98 291.36
6 2165 707.24 91
17 2165 -1178.22 542.97
1 2166 775.24 188.5
2 2166 630.25 139.46
3 2166 779.26 292.27
17 2166 -1161.46 543.93
1 2167 -672.67 190.73
3 2167 -691.56 308.44
7 2167 313.33 359.55
10 2167 -191.47 -369.51
12 2167 -804.68 -474.95
13 2167 -1544.93 584.52
1 2168 -1448.2 202.27
6 2168 -900.04 141.02
1 2169 -440.85 206.85
6 2169 -114.21 113.76
1 2170 -493.36 207.95
6 2170 -160.99 116.59
1 2171 818.93 222.58
2 2171 659.54 146.6
3 2171 847.01 330.22
17 2171 -1109 553.15
1 2172 -426.95 227.59
6 2172 -101.43 127.44
1 2173 -426.95 227.59
3 2173 -490.38 334.08
6 2173 -101.43 127.44
10 2173 -134.98 -333.86
12 2173 -732.42 -428.9
1 2174 -1270.65 228.97
6 2174 -779.68 157.06
1 2175 -1270.65 228.97
6 2175 -779.68 157.06
1 2176 -1172.28 234.76
2 2176 -389.28 104.8
9 2176 -404.08 214.53
11 2176 251.57 151.93
1 2177 -1460.37 246.06
2 2177 -528.63 104.27
9 2177 -510.74 211.93
1 2178 627.32 252
2 2178 511.83 244.58
3 2178 526.71 341.99
17 2178 -1385.55 715.57
1 2179 -503.98 269.05
6 2179 -174.73 160.6
1 2180 812 281.89
2 2180 655.28 183.2
1 2181 754.85 282.4
2 2181 619.11 195.18
3 2181 759.69 387.84
1 2182 754.85 282.4
3 2182 759.69 387.84
1 2183 716.65 283.67
3 2183 716.69 389.6
1 2184 850.54 293.48
2 2184 679.46 181.38
3 2184 891.36 402.54
17 2184 -1075.04 605.44
1 2185 771.46 332.55
3 2185 774.76 438.76
1 2186 -825.25 344.73
3 2186 -818.61 478.95
1 2187 973.73 382.07
2 2187 751.21 223.65
3 2187 1033.46 496.22
1 2188 1178.06 383.35
6 2188 998.72 239.52
8 2188 976.13 445.73
1 2189 1178.06 383.35
6 2189 998.72 239.52
8 2189 976.13 445.73
10 2189 393.4 -313.83
17 2189 -788.26 649.72
1 2190 1347.71 386.9
7 2190 1037.82 422.98
10 2190 445.27 -312.1
13 2190 1358.1 763.84
17 2190 -650.67 647.08
1 2191 -1158.33 396.14
2 2191 -381.82 193.09
8 2191 -911.34 386.87
1 2192 -452.1 402.71
3 2192 -513.17 516.8
6 2192 -119.97 248.3
1 2193 -1304.1 410.32
2 2193 -450.62 195.37
11 2193 205.64 216.26
1 2194 -1174.31 411.04
2 2194 -388.99 199.9
7 2194 170.41 399.5
9 2194 -404.51 286.93
10 2194 -303.67 -332.59
11 2194 250.43 221.64
1 2195 -1251.84 413.94
2 2195 -425.82 198.93
11 2195 223.58 219.83
1 2196 1329.52 420.1
7 2196 1033.93 436.19
1 2197 -1008.71 436.64
2 2197 -318.14 224.31
7 2197 217.97 414.8
11 2197 303.15 241.96
1 2198 -636.44 474.59
8 2198 -360.99 518.83
1 2199 680.45 484.68
6 2199 716.21 292.51
1 2200 -1085.59 500.08
3 2200 -1067.48 659.94
1 2201 1124.3 503.12
3 2201 953.74 586.76
1 2202 -883.73 531.59
6 2202 -485.04 355.16
1 2203 -1145.15 562.27
6 2203 -679.83 380.94
1 2204 -1152.86 574.22
2 2204 -386.32 293.07
9 2204 -403.26 359.22
11 2204 252.05 290.48
1 2205 -1076.35 583.37
3 2205 -1062.5 749.39
1 2206 -1086.52 585.35
8 2206 -855.73 533.46
1 2207 -820.96 601
6 2207 -434.57 400.88
1 2208 -1180.41 601.93
6 2208 -704.13 408.58
1 2209 -1256.47 605.25
6 2209 -757.5 411.59
1 2210 -1153.62 607.98
2 2210 -384.43 310.89
9 2210 -401.45 371.77
10 2210 -301.23 -272.23
11 2210 253.7 302.93
12 2210 -930.27 -373.84
18 2210 -523.21 116.64
1 2211 -1153.62 607.98
6 2211 -686.08 412.32
1 2212 -844.09 612.99
2 2212 -261.77 342.69
6 2212 -450.97 408.26
7 2212 262.88 487.91
10 2212 -227.11 -254.04
11 2212 346.5 334.59
12 2212 -844.27 -350.86
13 2212 -1696.33 1125.27
1 2213 -1232.28 616.9
7 2213 150.16 466.74
1 2214 -1092.97 617.68
3 2214 -1079.9 787.18
9 2214 -381.33 379.78
1 2215 -1081.55 619.39
2 2215 -353.86 321.72
3 2215 -1068.76 789.35
5 2215 367.41 830.74
8 2215 -851.94 560.79
1 2216 -1376.9 620.42
6 2216 -841.56 424.07
11 2216 176.21 298.18
1 2217 -1293.75 637.72
2 2217 -452.89 321.97
6 2217 -782.97 434.58
7 2217 131.51 471.09
11 2217 203.71 308.83
18 2217 -556.1 120.99
1 2218 -1173.6 662.94
2 2218 -396.16 340.46
4 2218 818.42 432.39
5 2218 335.47 836.2
7 2218 167.35 483.59
8 2218 -921.46 586.81
9 2218 -410.73 394.23
11 2218 244.97 324.67
12 2218 -936.82 -356.2
1 2219 -973.03 664.22
2 2219 -306.51 353.97
5 2219 403.29 858.44
7 2219 226.69 493.36
8 2219 -764.61 601.64
9 2219 -340.21 408.12
11 2219 311.66 338.69
1 2220 -1443.11 676.66
6 2220 -882.31 461.9
11 2220 148.02 320.23
1 2221 -1442.22 686.31
2 2221 -527.35 345.47
9 2221 -510.84 395.33
1 2222 -1388.98 691.97
6 2222 -846.1 472.66
1 2223 -1018.56 707.1
2 2223 -329.08 375.75
7 2223 212.14 506.05
9 2223 -358.21 424.17
10 2223 -268.64 -236.75
11 2223 294.88 353.98
12 2223 -892.14 -333.53
1 2224 -1424.83 766.64
2 2224 -522.97 390.91
7 2224 90.5601 511.27
9 2224 -508.43 429.85
11 2224 152.2 357.83
1 2225 -1424.27 778.81
2 2225 -522.79 398.14
11 2225 152.4 363.04
1 2226 -996.5 837.61
8 2226 -783.59 733.84
1 2227 -1448.9 893.1
2 2227 -536.51 460.56
7 2227 82 552.64
9 2227 -519.86 482.67
11 2227 142.14 408.22
1 2228 -1201.6 -611.7
6 2228 -755.48 -418.94
1 2229 -1201.6 -611.7
6 2229 -755.48 -418.94
1 2230 -1180.47 -610.43
6 2230 -740.82 -418.87
1 2231 -1180.47 -610.43
6 2231 -740.82 -418.87
1 2232 -1204.1 -604.55
6 2232 -757.1 -413.68
1 2233 -1221.79 -604.62
6 2233 -769.87 -413.15
1 2234 -1197.93 -598.63
6 2234 -752.53 -409.96
1 2235 -1216.11 -598.53
6 2235 -765.62 -409.27
1 2236 -1240.41 -593.71
6 2236 -781.55 -404.83
1 2237 -967.41 -565.94
3 2237 -929.46 -490.13
1 2238 -967.41 -565.94
3 2238 -929.46 -490.13
1 2239 107.09 -563.53
3 2239 574.67 -470.42
1 2240 -539.2 -550.23
6 2240 -222.87 -402.35
1 2241 101.83 -545.28
6 2241 -79.76 -401.48
1 2242 115.31 -538.35
3 2242 584.27 -442.2
6 2242 -71.01 -396.68
1 2243 121.17 -535.46
3 2243 591.19 -438.57
6 2243 -66.47 -394.88
1 2244 150.71 -531.27
6 2244 -43.16 -392.27
1 2245 116.11 -518.75
3 2245 586.4 -420.21
1 2246 156.51 -517.02
3 2246 626.59 -419.03
1 2247 160.82 -512.23
6 2247 -33.83 -379.52
1 2248 120.7 -484.59
3 2248 588.99 -382.65
1 2249 127.97 -482.02
3 2249 595.91 -379.01
1 2250 -327.86 -481.93
3 2250 -405.28 -397.44
1 2251 90.14 -472.36
3 2251 550.58 -366.91
6 2251 -83.11 -345.57
1 2252 -573.22 -469.69
6 2252 -251.61 -346.11
1 2253 108 -468.72
3 2253 573.62 -364.95
1 2254 -995.61 -462.17
6 2254 -599.28 -323.28
1 2255 -995.61 -462.17
6 2255 -599.28 -323.28
1 2256 -1016.66 -462.16
6 2256 -616.27 -322.32
1 2257 -1016.66 -462.16
6 2257 -616.27 -322.32
1 2258 -1031.32 -462.14
6 2258 -627.04 -321.81
1 2259 -1031.32 -462.14
6 2259 -627.04 -321.81
1 2260 770.59 -458.99
3 2260 775.23 -362.19
6 2260 702.42 -378.65
1 2261 786.73 -458.01
3 2261 791.88 -361.68
1 2262 -573.25 -452.84
6 2262 -251 -333.63
1 2263 -816.68 -439.28
3 2263 -796.96 -355.34
1 2264 -834.2 -437.93
3 2264 -813.38 -353.49
1 2265 -967.65 -436.81
6 2265 -577.03 -306.93
1 2266 -1379.27 -431.16
6 2266 -873.84 -289.84
1 2267 151.11 -430.21
3 2267 620.31 -322.37
1 2268 -1053.76 -427.1
3 2268 -1017.55 -343.45
1 2269 -422.06 -424.49
6 2269 -118.83 -320.95
1 2270 130.15 -407.9
6 2270 -55.58 -298.99
1 2271 106.26 -408.77
3 2271 572.7 -298.97
1 2272 -287.39 -379.97
6 2272 51.3199 -301.69
1 2273 901.34 -367.3
2 2273 705.31 -200.38
3 2273 950.54 -267.4
1 2274 -430.18 -364.99
3 2274 -479.4 -277.84
1 2275 103.27 -358.8
3 2275 570.98 -242.51
6 2275 -74.55 -261.38
1 2276 103.27 -358.8
3 2276 570.98 -242.51
1 2277 83.54 -359.15
3 2277 547.28 -243.06
1 2278 165.68 -357.75
6 2278 -26.65 -262.36
1 2279 128.98 -357.7
3 2279 600.7 -241.07
6 2279 -55.72 -261.22
1 2280 115.52 -358.12
3 2280 585.43 -241.42
6 2280 -65.91 -261.2
1 2281 1046.92 -356.84
6 2281 882.78 -309.25
1 2282 781.36 -314.92
2 2282 632.34 -163.8
1 2283 -571.79 -311.03
6 2283 -246.06 -234.4
1 2284 856.86 -304.5
6 2284 747.1 -265.83
1 2285 -1237.34 -302.43
2 2285 -407.9 -186.38
1 2286 -1175.88 -296.61
2 2286 -379.52 -182.2
6 2286 -729.84 -203.75
9 2286 -393.66 -2.21997
11 2286 259.53 -56.43
1 2287 -1175.88 -296.61
2 2287 -379.52 -182.2
11 2287 259.53 -56.43
1 2288 1445.65 -290.84
7 2288 1059.09 177.73
9 2288 679.22 24.9
12 2288 -79.12 -660.81
17 2288 -588.6 82.47
1 2289 1411.35 -290.89
7 2289 1047.21 177.83
1 2290 -152.03 -276.92
3 2290 -297.12 -193.09
1 2291 769.83 -270.11
2 2291 624.82 -135.58
3 2291 773.69 -171.27
6 2291 705.77 -239.53
1 2292 785.41 -267.02
2 2292 634.2 -134.2
3 2292 790.24 -168.95
1 2293 -129.88 -255.13
6 2293 166.07 -219.45
8 2293 246.56 -73.75
13 2293 -974.99 39.01
1 2294 -129.88 -255.13
3 2294 -287.15 -171.35
4 2294 1274.35 239.38
5 2294 967.43 646.77
6 2294 166.07 -219.45
8 2294 246.56 -73.75
9 2294 -96.73 114.32
13 2294 -974.99 39.01
1 2295 963.13 -246.8
3 2295 1016.61 -144.86
6 2295 826.09 -226.85
1 2296 -339.93 -241.52
3 2296 -419.14 -152.37
1 2297 548.66 -224.03
2 2297 442.55 -64.31
1 2298 335.52 -214.55
2 2298 55.25 79.6
9 2298 129.15 330.37
11 2298 696.06 259.6
13 2298 -192.5 393.02
1 2299 916.64 -195.41
2 2299 714.67 -102.51
3 2299 966.36 -94.08
6 2299 794.13 -186.81
17 2299 -1020.05 171.53
1 2300 -441.84 -196.12
6 2300 -127.2 -162.69
1 2301 -544.8 -196.21
6 2301 -220.08 -158.35
1 2302 -539.6 -190.42
6 2302 -214.08 -153.73
1 2303 -129.59 -167.48
2 2303 -68.42 -13.68
3 2303 -287.43 -83.67
5 2303 962.93 689.71
8 2303 246.61 5.34003
9 2303 -97.39 168
10 2303 -60.89 -445.26
11 2303 521.51 105.81
12 2303 -633.81 -541.03
13 2303 -973.46 203.33
16 2303 695.63 300.26
18 2303 -325.28 -15.5501
1 2304 693.56 -163.71
2 2304 574.7 -64.36
17 2304 -1257.07 232.39
1 2305 -13.21 -156.45
6 2305 340.45 -164.53
1 2306 287.32 -150.72
2 2306 4.57001 147.01
3 2306 -71.64 -83.76
6 2306 582.98 -170.94
13 2306 -321.14 572.63
1 2307 -154.62 -150.57
3 2307 -310.07 -63.74
1 2308 -551.28 -140.66
3 2308 -577 -43.79
6 2308 -223.29 -119.21
1 2309 -161.86 -138.74
3 2309 -314.38 -54.59
13 2309 -1022.93 251.51
1 2310 720.57 -118.68
2 2310 596.25 -45.44
3 2310 724.43 -19.45
1 2311 326.15 -115.33
2 2311 44.44 184.6
3 2311 -34.7 -49.83
10 2311 111.98 -323.29
13 2311 -213.29 668.63
1 2312 915.91 -110.39
2 2312 714.44 -55.27
3 2312 965.7 -7.28998
6 2312 795.44 -124.67
7 2312 883.15 246.82
17 2312 -1020.12 243.63
1 2313 765.5 -110.22
2 2313 623.01 -40.98
3 2313 769.96 -10.57
6 2313 706.49 -124.51
17 2313 -1172.48 267.43
1 2314 972.23 -107.82
3 2314 1030.02 -5.26001
17 2314 -969.06 241
1 2315 -654.74 -102.24
6 2315 -305.94 -89.61
1 2316 822.52 -98.26
2 2316 659.6 -42.21
3 2316 850.76 2.46997
17 2316 -1109.8 265.07
1 2317 -52.63 -96.42
8 2317 600.8 103.31
1 2318 856.62 -89.57
2 2318 681.42 -40.68
3 2318 899.22 12.76
17 2318 -1072.5 266.66
1 2319 -519.28 -86.85
3 2319 -553.98 11.04
1 2320 890.66 -85.38
3 2320 938.18 17.84
1 2321 899.75 -82.78
2 2321 706.14 -38.95
3 2321 945.89 20.58
1 2322 -351.69 -83.2
3 2322 -427.09 10.19
1 2323 -557.1 -67.3
3 2323 -581.27 33.42
7 2323 352.29 269.93
1 2324 844.75 -63.59
2 2324 673.88 -24.56
3 2324 884.66 40.08
1 2325 -53.21 -49.16
6 2325 315.83 -91.25
8 2325 599.96 151.33
16 2325 794.38 405.58
1 2326 -1151.25 -38
2 2326 -370.06 -44.02
9 2326 -387.55 102.3
1 2327 780.81 -30.1899
3 2327 786.56 70.71
17 2327 -1157.59 340.54
1 2328 -979.28 -28.22
2 2328 -305.74 -29.84
3 2328 -954.95 84.59
11 2328 313.66 56.35
1 2329 -1022.97 -23.1
2 2329 -319.19 -29.83
3 2329 -994.12 93.04
10 2329 -262.61 -455.83
